arr_delay_over_30,distance,origin,month,day_of_week,dep_delay,scheduled_dep_hour,scheduled_dep_minute
FALSE,313,DCA,April,Wednesday,5,7,40
FALSE,196,PHL,April,Wednesday,2,20,45
FALSE,2213,PHX,April,Wednesday,-7,15,45
FALSE,644,CLT,April,Thursday,-7,16,30
FALSE,644,CLT,April,Thursday,-1,22,0
FALSE,644,CLT,April,Thursday,-4,7,46
FALSE,644,CLT,April,Thursday,-4,20,15
FALSE,313,DCA,April,Thursday,10,18,25
FALSE,313,DCA,April,Thursday,-2,21,20
FALSE,313,DCA,April,Thursday,-4,10,5
FALSE,313,DCA,April,Thursday,-1,7,40
FALSE,196,PHL,April,Thursday,-4,20,45
FALSE,2213,PHX,April,Thursday,-7,15,45
FALSE,644,CLT,April,Friday,2,16,30
TRUE,644,CLT,April,Friday,6,22,0
FALSE,644,CLT,April,Friday,-4,7,46
FALSE,644,CLT,April,Friday,2,20,15
FALSE,313,DCA,April,Friday,-2,18,25
FALSE,313,DCA,April,Friday,5,21,20
FALSE,313,DCA,April,Friday,4,10,5
FALSE,313,DCA,April,Friday,-7,7,40
TRUE,196,PHL,April,Friday,215,20,45
FALSE,2213,PHX,April,Friday,29,15,45
FALSE,644,CLT,April,Saturday,-3,16,25
FALSE,644,CLT,April,Saturday,-3,22,0
FALSE,644,CLT,April,Saturday,13,9,20
FALSE,644,CLT,April,Saturday,-5,7,46
FALSE,644,CLT,April,Saturday,-7,20,15
FALSE,313,DCA,April,Saturday,0,15,15
FALSE,196,PHL,April,Saturday,8,20,45
FALSE,2213,PHX,April,Saturday,-3,15,5
FALSE,644,CLT,April,Sunday,-3,16,30
FALSE,644,CLT,April,Sunday,5,22,0
FALSE,644,CLT,April,Sunday,-2,20,15
TRUE,313,DCA,April,Sunday,38,18,25
FALSE,313,DCA,April,Sunday,22,21,20
FALSE,196,PHL,April,Sunday,-4,20,45
FALSE,2213,PHX,April,Sunday,-3,15,45
FALSE,644,CLT,April,Monday,-3,16,30
FALSE,644,CLT,April,Monday,-2,22,0
FALSE,644,CLT,April,Monday,-2,7,46
FALSE,644,CLT,April,Monday,-4,20,15
FALSE,313,DCA,April,Monday,-8,18,25
FALSE,313,DCA,April,Monday,5,21,20
FALSE,313,DCA,April,Monday,-2,10,5
FALSE,313,DCA,April,Monday,-7,7,40
FALSE,196,PHL,April,Monday,-3,20,45
FALSE,2213,PHX,April,Monday,3,15,45
FALSE,644,CLT,April,Tuesday,-5,16,30
FALSE,644,CLT,April,Tuesday,-4,22,0
FALSE,644,CLT,April,Tuesday,9,7,46
TRUE,644,CLT,April,Tuesday,112,20,15
FALSE,313,DCA,April,Tuesday,2,18,25
FALSE,313,DCA,April,Tuesday,7,21,20
FALSE,313,DCA,April,Tuesday,-8,10,5
FALSE,313,DCA,April,Tuesday,-5,7,40
TRUE,196,PHL,April,Tuesday,99,20,45
FALSE,2213,PHX,April,Tuesday,-4,15,45
FALSE,644,CLT,April,Wednesday,0,16,30
FALSE,644,CLT,April,Wednesday,8,22,0
FALSE,644,CLT,April,Wednesday,7,7,46
FALSE,644,CLT,April,Wednesday,4,20,15
FALSE,313,DCA,April,Wednesday,8,18,25
FALSE,313,DCA,April,Wednesday,-2,21,20
FALSE,313,DCA,April,Wednesday,5,10,5
FALSE,313,DCA,April,Wednesday,-8,7,40
FALSE,196,PHL,April,Wednesday,-10,20,45
FALSE,2213,PHX,April,Wednesday,-5,15,45
FALSE,644,CLT,April,Thursday,-1,16,30
FALSE,644,CLT,April,Thursday,-3,22,0
FALSE,644,CLT,April,Thursday,-1,7,46
FALSE,644,CLT,April,Thursday,-2,20,15
FALSE,313,DCA,April,Thursday,-7,18,25
FALSE,313,DCA,April,Thursday,4,21,20
TRUE,313,DCA,April,Thursday,0,10,5
FALSE,313,DCA,April,Thursday,-5,7,40
FALSE,196,PHL,April,Thursday,-14,20,45
FALSE,2213,PHX,April,Thursday,8,15,45
FALSE,644,CLT,April,Friday,-6,16,30
FALSE,644,CLT,April,Friday,20,22,0
FALSE,644,CLT,April,Friday,-6,7,46
TRUE,644,CLT,April,Friday,86,20,15
FALSE,313,DCA,April,Friday,-9,18,25
FALSE,313,DCA,April,Friday,5,21,20
FALSE,313,DCA,April,Friday,-8,10,5
FALSE,313,DCA,April,Friday,-5,7,40
FALSE,196,PHL,April,Friday,-3,20,45
FALSE,2213,PHX,April,Friday,-2,15,45
FALSE,644,CLT,April,Saturday,10,16,25
TRUE,644,CLT,April,Saturday,24,22,0
FALSE,644,CLT,April,Saturday,-2,7,46
TRUE,644,CLT,April,Saturday,-3,20,15
FALSE,313,DCA,April,Saturday,-3,15,15
FALSE,196,PHL,April,Saturday,-1,20,45
FALSE,2213,PHX,April,Saturday,-6,15,5
TRUE,644,CLT,April,Sunday,75,16,30
TRUE,644,CLT,April,Sunday,38,22,0
FALSE,644,CLT,April,Sunday,-2,20,15
FALSE,313,DCA,April,Sunday,0,18,25
FALSE,313,DCA,April,Sunday,4,21,20
TRUE,196,PHL,April,Sunday,10,20,45
FALSE,2213,PHX,April,Sunday,-1,15,45
TRUE,644,CLT,April,Monday,104,16,30
FALSE,644,CLT,April,Monday,24,22,0
FALSE,644,CLT,April,Monday,0,7,46
FALSE,644,CLT,April,Monday,-2,20,15
FALSE,313,DCA,April,Monday,24,18,25
FALSE,313,DCA,April,Monday,22,21,20
FALSE,313,DCA,April,Monday,-3,10,5
FALSE,313,DCA,April,Monday,-6,7,40
FALSE,196,PHL,April,Monday,1,20,45
FALSE,2213,PHX,April,Monday,-9,15,45
FALSE,644,CLT,April,Tuesday,-4,16,30
FALSE,644,CLT,April,Tuesday,-3,22,0
FALSE,644,CLT,April,Tuesday,-2,7,46
FALSE,644,CLT,April,Tuesday,5,20,15
FALSE,313,DCA,April,Tuesday,-6,18,25
FALSE,313,DCA,April,Tuesday,0,21,20
FALSE,313,DCA,April,Tuesday,-2,10,5
FALSE,313,DCA,April,Tuesday,-4,7,40
FALSE,196,PHL,April,Tuesday,-4,20,45
FALSE,2213,PHX,April,Tuesday,-5,15,45
FALSE,644,CLT,April,Wednesday,-2,16,30
FALSE,644,CLT,April,Wednesday,13,22,0
FALSE,644,CLT,April,Wednesday,-7,7,46
FALSE,644,CLT,April,Wednesday,6,20,15
FALSE,313,DCA,April,Wednesday,-6,18,25
FALSE,313,DCA,April,Wednesday,-13,21,20
FALSE,313,DCA,April,Wednesday,-7,10,5
FALSE,313,DCA,April,Wednesday,-8,7,40
FALSE,196,PHL,April,Wednesday,-5,20,45
FALSE,2213,PHX,April,Wednesday,-5,15,45
FALSE,852,BNA,April,Tuesday,-3,18,55
FALSE,283,BWI,April,Tuesday,12,13,25
FALSE,283,BWI,April,Tuesday,4,9,0
TRUE,283,BWI,April,Tuesday,19,21,55
FALSE,283,BWI,April,Tuesday,-2,7,20
FALSE,283,BWI,April,Tuesday,0,16,55
FALSE,283,BWI,April,Tuesday,6,15,40
FALSE,283,BWI,April,Tuesday,-7,20,40
FALSE,283,BWI,April,Tuesday,15,18,20
FALSE,283,BWI,April,Tuesday,1,10,55
FALSE,2298,LAS,April,Tuesday,23,17,0
FALSE,1050,MCO,April,Tuesday,-1,8,0
FALSE,1050,MCO,April,Tuesday,0,12,0
FALSE,1050,MCO,April,Tuesday,10,16,45
FALSE,777,MDW,April,Tuesday,0,8,50
FALSE,777,MDW,April,Tuesday,-1,20,5
FALSE,777,MDW,April,Tuesday,-3,14,25
FALSE,1111,TPA,April,Tuesday,0,9,55
FALSE,1111,TPA,April,Tuesday,12,15,50
FALSE,852,BNA,April,Wednesday,-5,18,55
FALSE,283,BWI,April,Wednesday,3,13,25
FALSE,283,BWI,April,Wednesday,-4,9,0
FALSE,283,BWI,April,Wednesday,-7,21,55
FALSE,283,BWI,April,Wednesday,-3,7,20
FALSE,283,BWI,April,Wednesday,-2,16,55
FALSE,283,BWI,April,Wednesday,5,15,40
FALSE,283,BWI,April,Wednesday,0,20,40
FALSE,283,BWI,April,Wednesday,1,18,20
FALSE,283,BWI,April,Wednesday,-5,10,55
FALSE,2298,LAS,April,Wednesday,17,17,0
FALSE,1050,MCO,April,Wednesday,-2,8,0
FALSE,1050,MCO,April,Wednesday,-5,12,0
FALSE,1050,MCO,April,Wednesday,7,16,45
FALSE,777,MDW,April,Wednesday,5,8,50
FALSE,777,MDW,April,Wednesday,-5,20,5
FALSE,777,MDW,April,Wednesday,0,14,25
FALSE,1111,TPA,April,Wednesday,5,9,55
FALSE,1111,TPA,April,Wednesday,9,15,50
FALSE,852,BNA,April,Thursday,-2,18,55
FALSE,283,BWI,April,Thursday,0,13,25
FALSE,283,BWI,April,Thursday,-3,9,0
TRUE,283,BWI,April,Thursday,42,21,55
FALSE,283,BWI,April,Thursday,-2,7,20
FALSE,283,BWI,April,Thursday,6,16,55
FALSE,283,BWI,April,Thursday,24,15,40
FALSE,283,BWI,April,Thursday,1,20,40
FALSE,283,BWI,April,Thursday,29,18,20
FALSE,283,BWI,April,Thursday,13,10,55
FALSE,2298,LAS,April,Thursday,11,17,0
FALSE,661,CVG,April,Thursday,-5,15,15
TRUE,859,ATL,April,Thursday,69,7,10
FALSE,859,ATL,April,Thursday,-5,21,45
FALSE,1133,PBI,April,Thursday,-7,11,40
FALSE,1173,FLL,April,Thursday,10,11,20
FALSE,1050,MCO,April,Thursday,-4,11,20
FALSE,1111,TPA,April,Thursday,-4,12,0
FALSE,1111,TPA,April,Thursday,-7,19,35
FALSE,1173,FLL,April,Thursday,0,19,15
FALSE,2527,LAX,April,Thursday,2,21,55
FALSE,859,ATL,April,Thursday,-5,15,15
FALSE,1050,MCO,April,Thursday,-4,18,25
FALSE,1180,RSW,April,Friday,-5,12,20
FALSE,859,ATL,April,Friday,-9,12,55
FALSE,859,ATL,April,Friday,0,18,55
FALSE,859,ATL,April,Friday,-2,9,25
FALSE,661,CVG,April,Friday,2,19,40
FALSE,661,CVG,April,Friday,-2,15,15
FALSE,859,ATL,April,Friday,-4,7,5
FALSE,859,ATL,April,Friday,-5,21,45
FALSE,1133,PBI,April,Friday,2,11,40
FALSE,1173,FLL,April,Friday,-3,11,20
FALSE,1050,MCO,April,Friday,-4,11,20
FALSE,1111,TPA,April,Friday,-7,12,0
FALSE,1111,TPA,April,Friday,-6,19,35
FALSE,1173,FLL,April,Friday,6,19,15
FALSE,2527,LAX,April,Friday,-6,21,55
FALSE,859,ATL,April,Friday,-3,15,7
TRUE,1050,MCO,April,Friday,46,18,25
FALSE,1180,RSW,April,Saturday,9,12,20
TRUE,859,ATL,April,Saturday,84,12,55
FALSE,859,ATL,April,Saturday,-6,17,55
FALSE,859,ATL,April,Saturday,2,9,25
FALSE,661,CVG,April,Saturday,-2,19,40
FALSE,859,ATL,April,Saturday,-5,7,10
FALSE,859,ATL,April,Saturday,-5,21,45
TRUE,1133,PBI,April,Saturday,35,11,40
FALSE,1173,FLL,April,Saturday,0,11,20
FALSE,1050,MCO,April,Saturday,-2,11,20
FALSE,1111,TPA,April,Saturday,7,12,0
FALSE,1111,TPA,April,Saturday,-10,19,35
FALSE,1173,FLL,April,Saturday,28,19,15
FALSE,859,ATL,April,Saturday,-3,15,7
FALSE,1050,MCO,April,Saturday,-6,18,25
FALSE,1180,RSW,April,Sunday,-4,12,20
FALSE,859,ATL,April,Sunday,0,12,55
FALSE,859,ATL,April,Sunday,9,18,55
FALSE,859,ATL,April,Sunday,0,9,25
FALSE,661,CVG,April,Sunday,-2,19,40
FALSE,661,CVG,April,Sunday,-3,15,15
FALSE,859,ATL,April,Sunday,-5,21,45
FALSE,1133,PBI,April,Sunday,7,11,40
FALSE,1173,FLL,April,Sunday,4,11,20
FALSE,1050,MCO,April,Sunday,-5,11,20
TRUE,1111,TPA,April,Sunday,215,12,0
FALSE,1111,TPA,April,Sunday,-13,19,35
TRUE,1173,FLL,April,Sunday,212,19,15
FALSE,2527,LAX,April,Sunday,-2,21,55
FALSE,859,ATL,April,Sunday,-3,15,7
FALSE,1050,MCO,April,Sunday,6,18,25
FALSE,1180,RSW,April,Monday,-1,12,20
FALSE,859,ATL,April,Monday,-1,12,55
FALSE,859,ATL,April,Monday,-3,18,55
FALSE,859,ATL,April,Monday,-1,9,25
FALSE,661,CVG,April,Monday,-4,19,40
FALSE,661,CVG,April,Monday,0,15,15
FALSE,859,ATL,April,Monday,1,7,10
FALSE,859,ATL,April,Monday,21,21,45
FALSE,1133,PBI,April,Monday,-5,11,40
FALSE,1173,FLL,April,Monday,-9,11,20
FALSE,1050,MCO,April,Monday,0,11,20
FALSE,1111,TPA,April,Monday,-5,12,0
FALSE,1111,TPA,April,Monday,-12,19,35
FALSE,1173,FLL,April,Monday,-2,19,15
FALSE,2527,LAX,April,Monday,-11,21,55
FALSE,859,ATL,April,Monday,-3,15,15
FALSE,1050,MCO,April,Monday,38,18,25
FALSE,859,ATL,April,Tuesday,-2,12,55
FALSE,859,ATL,April,Tuesday,-5,18,55
FALSE,859,ATL,April,Tuesday,-3,9,25
FALSE,661,CVG,April,Tuesday,-4,19,40
FALSE,1180,RSW,April,Tuesday,-5,12,20
FALSE,859,ATL,April,Tuesday,-5,21,45
FALSE,1133,PBI,April,Tuesday,-2,11,40
FALSE,1173,FLL,April,Tuesday,-2,11,20
FALSE,1050,MCO,April,Tuesday,-5,11,20
FALSE,1111,TPA,April,Tuesday,-7,12,0
FALSE,1111,TPA,April,Tuesday,-10,19,35
FALSE,1173,FLL,April,Tuesday,-8,19,15
FALSE,859,ATL,April,Tuesday,-6,15,15
FALSE,1050,MCO,April,Tuesday,19,18,25
FALSE,859,ATL,April,Wednesday,-3,12,55
FALSE,859,ATL,April,Wednesday,1,18,55
FALSE,859,ATL,April,Wednesday,-2,9,25
FALSE,661,CVG,April,Wednesday,21,19,40
FALSE,661,CVG,April,Wednesday,-4,15,15
FALSE,1180,RSW,April,Wednesday,6,12,20
FALSE,859,ATL,April,Wednesday,-5,7,10
FALSE,859,ATL,April,Wednesday,-2,21,45
FALSE,1133,PBI,April,Wednesday,2,11,40
FALSE,1173,FLL,April,Wednesday,-3,11,20
FALSE,1050,MCO,April,Wednesday,-2,11,20
FALSE,1111,TPA,April,Wednesday,7,12,0
FALSE,1111,TPA,April,Wednesday,1,19,35
FALSE,1173,FLL,April,Wednesday,-3,19,15
FALSE,859,ATL,April,Wednesday,-1,15,15
FALSE,1050,MCO,April,Wednesday,-5,18,25
FALSE,859,ATL,April,Thursday,-4,12,55
FALSE,859,ATL,April,Thursday,-1,18,55
FALSE,859,ATL,April,Thursday,-1,9,25
FALSE,661,CVG,April,Thursday,-5,19,40
FALSE,661,CVG,April,Thursday,-1,15,15
FALSE,1180,RSW,April,Thursday,-2,12,20
FALSE,859,ATL,April,Thursday,-3,7,10
FALSE,859,ATL,April,Thursday,-3,21,45
FALSE,1133,PBI,April,Thursday,-1,11,40
FALSE,1173,FLL,April,Thursday,-4,11,20
FALSE,1050,MCO,April,Thursday,-3,11,20
FALSE,1111,TPA,April,Thursday,-5,12,0
FALSE,1111,TPA,April,Thursday,-6,19,35
FALSE,1173,FLL,April,Thursday,-4,19,15
FALSE,2527,LAX,April,Thursday,-2,21,55
FALSE,859,ATL,April,Thursday,-5,15,15
FALSE,1050,MCO,April,Thursday,-1,18,25
FALSE,859,ATL,April,Friday,-2,12,55
FALSE,859,ATL,April,Friday,-3,18,55
FALSE,859,ATL,April,Friday,-6,9,25
FALSE,661,CVG,April,Friday,5,19,40
FALSE,661,CVG,April,Friday,-9,15,15
FALSE,1180,RSW,April,Friday,-4,12,20
FALSE,859,ATL,April,Friday,-5,7,10
FALSE,859,ATL,April,Friday,-4,21,45
FALSE,1133,PBI,April,Friday,0,11,40
FALSE,1173,FLL,April,Friday,-6,11,20
FALSE,1050,MCO,April,Friday,-6,11,20
FALSE,1111,TPA,April,Friday,-5,12,0
FALSE,1111,TPA,April,Friday,10,19,35
FALSE,1173,FLL,April,Friday,-8,19,15
FALSE,2527,LAX,April,Friday,-12,21,55
FALSE,859,ATL,April,Friday,13,15,7
FALSE,1050,MCO,April,Friday,1,18,25
FALSE,859,ATL,April,Saturday,0,12,55
FALSE,859,ATL,April,Saturday,-6,17,55
FALSE,859,ATL,April,Saturday,-8,9,25
FALSE,661,CVG,April,Saturday,-2,19,40
FALSE,1180,RSW,April,Saturday,0,12,20
FALSE,859,ATL,April,Saturday,-1,7,10
FALSE,859,ATL,April,Saturday,-2,21,45
FALSE,1133,PBI,April,Saturday,-1,11,40
FALSE,1173,FLL,April,Saturday,-1,11,20
FALSE,1050,MCO,April,Saturday,-6,11,20
FALSE,1111,TPA,April,Saturday,-6,12,0
FALSE,1111,TPA,April,Saturday,4,19,35
TRUE,1173,FLL,April,Saturday,27,19,15
FALSE,859,ATL,April,Saturday,-3,15,7
FALSE,1050,MCO,April,Saturday,-2,18,25
FALSE,859,ATL,April,Sunday,-6,12,55
FALSE,859,ATL,April,Sunday,9,18,55
FALSE,859,ATL,April,Sunday,-1,9,25
FALSE,661,CVG,April,Sunday,4,19,40
FALSE,661,CVG,April,Sunday,-10,15,15
FALSE,1180,RSW,April,Sunday,4,12,20
FALSE,859,ATL,April,Sunday,-3,21,45
FALSE,1133,PBI,April,Sunday,5,11,40
FALSE,1173,FLL,April,Sunday,0,11,20
FALSE,1050,MCO,April,Sunday,-3,11,20
FALSE,1111,TPA,April,Sunday,-6,12,0
FALSE,1111,TPA,April,Sunday,12,19,35
FALSE,1173,FLL,April,Sunday,-9,19,15
FALSE,2527,LAX,April,Sunday,-2,21,55
FALSE,859,ATL,April,Sunday,-1,15,7
FALSE,1050,MCO,April,Sunday,-2,18,25
FALSE,859,ATL,April,Monday,-6,12,55
TRUE,859,ATL,April,Monday,64,18,55
FALSE,859,ATL,April,Monday,18,9,25
FALSE,661,CVG,April,Monday,0,19,40
FALSE,661,CVG,April,Monday,0,15,15
FALSE,1180,RSW,April,Monday,16,12,20
FALSE,859,ATL,April,Monday,-3,7,10
FALSE,859,ATL,April,Monday,-3,21,45
FALSE,1133,PBI,April,Monday,16,11,40
FALSE,1173,FLL,April,Monday,0,11,20
FALSE,1050,MCO,April,Monday,10,11,20
FALSE,1111,TPA,April,Monday,23,12,0
FALSE,1111,TPA,April,Monday,29,19,35
TRUE,1173,FLL,April,Monday,64,19,15
FALSE,2527,LAX,April,Monday,-6,21,55
FALSE,859,ATL,April,Monday,0,15,15
TRUE,1050,MCO,April,Monday,73,18,25
FALSE,859,ATL,April,Tuesday,-4,12,55
FALSE,859,ATL,April,Tuesday,-3,18,55
TRUE,859,ATL,April,Tuesday,61,9,25
FALSE,661,CVG,April,Tuesday,-3,19,40
FALSE,661,CVG,April,Tuesday,0,15,15
FALSE,859,ATL,April,Tuesday,34,21,45
FALSE,1133,PBI,April,Tuesday,8,11,40
FALSE,1173,FLL,April,Tuesday,32,11,20
FALSE,1050,MCO,April,Tuesday,15,11,20
FALSE,1111,TPA,April,Tuesday,-9,12,0
FALSE,1050,MCO,April,Tuesday,0,18,25
FALSE,859,ATL,April,Wednesday,-2,12,55
FALSE,859,ATL,April,Wednesday,-4,18,55
FALSE,859,ATL,April,Wednesday,-2,9,25
FALSE,661,CVG,April,Wednesday,-5,19,40
FALSE,661,CVG,April,Wednesday,-6,15,15
FALSE,859,ATL,April,Wednesday,-7,7,10
FALSE,859,ATL,April,Wednesday,-1,21,45
FALSE,1133,PBI,April,Wednesday,16,11,40
FALSE,1173,FLL,April,Wednesday,-1,11,20
FALSE,1050,MCO,April,Wednesday,10,11,20
FALSE,1111,TPA,April,Wednesday,-2,12,0
FALSE,1173,FLL,April,Wednesday,-4,19,15
FALSE,859,ATL,April,Wednesday,-4,15,15
FALSE,1050,MCO,April,Wednesday,3,18,25
FALSE,859,ATL,April,Tuesday,-3,15,15
FALSE,1671,DEN,April,Tuesday,-3,23,55
FALSE,1671,DEN,April,Thursday,0,23,55
FALSE,1671,DEN,April,Friday,11,23,55
FALSE,1671,DEN,April,Saturday,2,23,55
FALSE,1671,DEN,April,Sunday,1,23,55
FALSE,1671,DEN,April,Tuesday,7,23,55
TRUE,1671,DEN,April,Thursday,42,23,55
FALSE,1671,DEN,April,Friday,21,23,55
FALSE,1671,DEN,April,Saturday,1,23,55
FALSE,1671,DEN,April,Sunday,5,23,55
FALSE,1671,DEN,April,Tuesday,-1,23,55
FALSE,1671,DEN,April,Thursday,-1,23,55
FALSE,1671,DEN,April,Friday,-8,23,55
FALSE,1671,DEN,April,Saturday,25,23,55
FALSE,1671,DEN,April,Sunday,-9,23,55
FALSE,1671,DEN,April,Tuesday,-2,23,55
FALSE,1671,DEN,April,Thursday,-5,23,55
FALSE,1671,DEN,April,Friday,10,23,55
FALSE,1671,DEN,April,Saturday,7,23,55
FALSE,1671,DEN,April,Sunday,-8,23,55
FALSE,1671,DEN,April,Tuesday,6,23,55
FALSE,783,ORD,April,Tuesday,-2,12,45
FALSE,783,ORD,April,Wednesday,-1,12,45
FALSE,783,ORD,April,Thursday,20,12,45
FALSE,783,ORD,April,Friday,15,12,45
FALSE,783,ORD,April,Sunday,4,12,45
FALSE,783,ORD,April,Monday,-7,12,50
FALSE,783,ORD,April,Tuesday,0,12,50
FALSE,783,ORD,April,Wednesday,8,12,50
TRUE,783,ORD,April,Thursday,30,12,50
FALSE,783,ORD,April,Friday,-5,12,50
FALSE,783,ORD,April,Sunday,-6,12,50
FALSE,783,ORD,April,Monday,-2,12,50
FALSE,783,ORD,April,Tuesday,-4,12,50
FALSE,783,ORD,April,Wednesday,-5,12,50
FALSE,783,ORD,April,Thursday,-5,12,50
TRUE,783,ORD,April,Friday,38,12,50
TRUE,783,ORD,April,Sunday,12,12,50
FALSE,783,ORD,April,Monday,-7,12,50
FALSE,783,ORD,April,Tuesday,-2,12,50
FALSE,783,ORD,April,Wednesday,-2,12,50
FALSE,783,ORD,April,Thursday,2,12,50
TRUE,783,ORD,April,Friday,79,12,50
FALSE,783,ORD,April,Sunday,3,12,50
FALSE,783,ORD,April,Monday,12,12,50
FALSE,783,ORD,April,Tuesday,-1,12,50
FALSE,783,ORD,April,Wednesday,-5,12,50
FALSE,783,ORD,April,Tuesday,1,19,25
FALSE,783,ORD,April,Wednesday,1,19,25
FALSE,783,ORD,April,Thursday,1,19,25
FALSE,783,ORD,April,Friday,0,19,25
FALSE,783,ORD,April,Sunday,2,19,25
FALSE,783,ORD,April,Monday,0,19,30
TRUE,783,ORD,April,Tuesday,176,19,30
FALSE,783,ORD,April,Wednesday,49,19,30
TRUE,783,ORD,April,Thursday,124,19,30
FALSE,783,ORD,April,Friday,33,19,30
TRUE,783,ORD,April,Sunday,38,19,30
FALSE,783,ORD,April,Monday,-5,19,30
FALSE,783,ORD,April,Tuesday,-3,19,30
FALSE,783,ORD,April,Thursday,3,19,30
FALSE,783,ORD,April,Friday,2,19,30
FALSE,783,ORD,April,Sunday,4,19,30
TRUE,783,ORD,April,Monday,24,19,30
FALSE,783,ORD,April,Tuesday,3,19,30
FALSE,783,ORD,April,Wednesday,13,19,30
FALSE,783,ORD,April,Thursday,12,19,30
TRUE,783,ORD,April,Friday,144,19,30
FALSE,783,ORD,April,Sunday,6,19,30
TRUE,783,ORD,April,Monday,129,19,30
FALSE,783,ORD,April,Tuesday,-7,19,30
FALSE,783,ORD,April,Wednesday,-2,19,30
FALSE,783,ORD,April,Tuesday,37,9,55
TRUE,783,ORD,April,Wednesday,56,9,55
FALSE,783,ORD,April,Thursday,-5,9,55
FALSE,783,ORD,April,Friday,15,9,55
FALSE,783,ORD,April,Saturday,-6,9,55
FALSE,783,ORD,April,Sunday,-1,9,55
FALSE,783,ORD,April,Monday,-2,9,55
FALSE,783,ORD,April,Tuesday,-2,9,55
FALSE,783,ORD,April,Wednesday,15,9,55
FALSE,783,ORD,April,Thursday,6,9,55
FALSE,783,ORD,April,Friday,-2,9,55
FALSE,783,ORD,April,Saturday,0,9,55
FALSE,783,ORD,April,Sunday,-4,9,55
FALSE,783,ORD,April,Monday,-7,9,55
FALSE,783,ORD,April,Tuesday,-5,9,55
FALSE,783,ORD,April,Wednesday,-5,9,55
FALSE,783,ORD,April,Thursday,-5,9,55
FALSE,783,ORD,April,Friday,-3,9,55
FALSE,783,ORD,April,Saturday,8,9,55
FALSE,783,ORD,April,Sunday,-5,9,55
FALSE,783,ORD,April,Monday,13,9,55
FALSE,783,ORD,April,Tuesday,-1,9,55
FALSE,783,ORD,April,Wednesday,-7,9,55
FALSE,783,ORD,April,Thursday,-5,9,55
FALSE,783,ORD,April,Friday,-6,9,55
FALSE,783,ORD,April,Saturday,-3,9,55
FALSE,783,ORD,April,Sunday,19,9,55
FALSE,783,ORD,April,Monday,8,9,55
FALSE,783,ORD,April,Tuesday,11,9,55
FALSE,783,ORD,April,Wednesday,-4,9,55
FALSE,783,ORD,April,Tuesday,26,15,45
FALSE,783,ORD,April,Wednesday,32,15,45
FALSE,783,ORD,April,Thursday,7,15,45
FALSE,783,ORD,April,Friday,11,15,45
FALSE,783,ORD,April,Saturday,3,15,45
FALSE,783,ORD,April,Sunday,0,15,45
FALSE,783,ORD,April,Monday,0,15,45
FALSE,783,ORD,April,Tuesday,-2,15,45
FALSE,783,ORD,April,Wednesday,45,15,45
FALSE,783,ORD,April,Thursday,10,15,45
FALSE,783,ORD,April,Friday,2,15,45
TRUE,783,ORD,April,Saturday,48,15,45
FALSE,783,ORD,April,Sunday,-5,15,45
FALSE,783,ORD,April,Monday,-3,15,45
FALSE,783,ORD,April,Tuesday,-5,15,45
FALSE,783,ORD,April,Wednesday,12,15,45
FALSE,783,ORD,April,Thursday,19,15,45
TRUE,783,ORD,April,Friday,26,15,45
FALSE,783,ORD,April,Saturday,1,15,45
FALSE,783,ORD,April,Sunday,0,15,45
FALSE,783,ORD,April,Monday,-3,15,45
FALSE,783,ORD,April,Tuesday,-5,15,45
FALSE,783,ORD,April,Wednesday,10,15,45
FALSE,783,ORD,April,Thursday,19,15,45
TRUE,783,ORD,April,Saturday,5,15,45
FALSE,783,ORD,April,Sunday,-3,15,45
TRUE,783,ORD,April,Monday,26,15,45
FALSE,783,ORD,April,Tuesday,-4,15,45
FALSE,783,ORD,April,Wednesday,-6,15,45
TRUE,532,RDU,April,Tuesday,79,9,55
FALSE,532,RDU,April,Wednesday,-5,9,55
FALSE,532,RDU,April,Thursday,-4,9,55
FALSE,532,RDU,April,Friday,-1,9,55
FALSE,532,RDU,April,Saturday,-7,9,55
FALSE,532,RDU,April,Sunday,-3,9,55
TRUE,532,RDU,April,Monday,94,9,30
FALSE,532,RDU,April,Tuesday,4,9,30
FALSE,532,RDU,April,Wednesday,18,9,30
FALSE,532,RDU,April,Thursday,-1,9,30
FALSE,532,RDU,April,Friday,0,9,30
FALSE,532,RDU,April,Saturday,13,9,30
FALSE,532,RDU,April,Sunday,14,9,30
FALSE,532,RDU,April,Monday,-6,9,30
FALSE,532,RDU,April,Tuesday,-3,9,30
FALSE,532,RDU,April,Wednesday,3,9,30
FALSE,532,RDU,April,Thursday,-3,9,30
FALSE,532,RDU,April,Friday,-4,9,30
FALSE,532,RDU,April,Saturday,-7,9,30
FALSE,532,RDU,April,Sunday,12,9,30
FALSE,532,RDU,April,Monday,-5,9,30
FALSE,532,RDU,April,Tuesday,-4,9,30
FALSE,532,RDU,April,Wednesday,-4,9,30
FALSE,532,RDU,April,Thursday,-5,9,30
FALSE,532,RDU,April,Friday,-3,9,30
FALSE,532,RDU,April,Saturday,-1,9,30
FALSE,532,RDU,April,Sunday,0,9,30
FALSE,532,RDU,April,Monday,-6,9,30
FALSE,532,RDU,April,Tuesday,8,9,30
FALSE,532,RDU,April,Wednesday,-2,9,30
TRUE,532,RDU,April,Tuesday,64,15,50
FALSE,532,RDU,April,Wednesday,6,15,50
